No,card,credit1,credit2,work,age,sex,90days,14days,CP
2154,B,1300000,1300000,2,59,1,30135,19206,1
2155,B,1000000,300000,8,77,1,243835,6027,1
2156,B,700000,700000,2,47,1,43722,44559,1
2157,B,1300000,500000,4,76,1,101282,8073,1
2158,R,1300000,1300000,10,49,1,63215,75033,1
2159,B,1300000,300000,8,66,1,4854,67683,1
2160,A,900000,400000,7,64,1,0,16497,1
2161,B,800000,300000,5,68,1,,10494,1
2162,B,800000,300000,8,76,1,0,6982,1
2163,B,800000,300000,2,47,1,35255,8325,1
2164,B,800000,800000,2,38,1,0,17277,1
2165,B,1200000,300000,7,46,1,3538,5347,1
2166,B,1100000,1100000,4,54,1,85427,522,1
2167,B,200000,200000,6,19,1,16051,2061,1
2168,B,800000,800000,4,72,1,1840,13052,1
2169,B,500000,300000,2,62,1,16090,219,1
2170,R,1200000,1000000,2,39,1,59000,7640,1
2171,B,800000,800000,2,63,1,10866,25078,1
2172,B,600000,600000,2,29,1,0,21812,1
2173,B,500000,300000,2,45,1,7411,19882,1
2174,B,1200000,300000,7,53,1,67677,10805,1
2175,B,1300000,1300000,8,78,0,78535,2970,1
2176,B,400000,400000,2,29,1,36384,68074,1
2177,B,400000,400000,2,29,1,524,68074,1
2178,B,800000,800000,2,26,1,0,27000,1
2179,B,500000,500000,2,31,1,9206,32490,1
2180,B,600000,300000,6,22,1,2879,8159,1
2181,B,600000,600000,2,29,1,6688,12960,1
2182,B,300000,300000,6,21,1,26149,4842,1
2183,B,1200000,1200000,2,42,1,173600,29156,1
2184,R,800000,800000,2,35,1,8268,28565,1
2185,B,700000,700000,2,25,1,5643,47404,1
2186,B,600000,600000,2,24,1,4541,10495,1
2187,B,500000,0,4,38,1,17421,8337,1
2188,B,400000,300000,6,23,0,0,20645,1
2189,B,800000,800000,4,62,1,0,235,1
2190,A,1300000,300000,4,54,1,82118,125532,1
2191,B,900000,900000,2,25,1,75143,66569,1
2192,B,1100000,800000,5,50,1,163622,95040,1
2193,B,700000,700000,7,50,1,14611,21582,1
2194,B,1000000,500000,2,24,0,0,28413,1
2195,A,500000,300000,7,37,1,77755,35084,1
2196,B,800000,300000,4,57,1,38665,80775,1
2197,B,800000,800000,2,55,1,0,14735,1
2198,B,900000,900000,4,46,1,4530,4000,1
2199,B,1200000,1200000,2,61,1,15000,56349,1
2200,B,200000,200000,2,26,1,39077,28462,1
2201,A,700000,700000,2,48,1,34796,46035,1
2202,B,600000,600000,2,26,1,1571,33695,1
2203,B,600000,600000,2,29,1,31198,13643,1
2204,B,600000,600000,2,52,1,4099,29635,1
2205,A,1300000,700000,7,52,1,60107,18810,1
2206,B,800000,800000,2,55,1,0,34650,1
2207,B,700000,700000,2,58,1,88009,91080,1
2208,A,800000,800000,2,30,1,5266,8256,1
2209,B,800000,800000,2,33,1,77683,26847,1
2210,B,700000,300000,4,48,1,15070,30978,1
2211,B,600000,600000,2,26,1,0,88704,1
2212,B,200000,200000,6,21,1,5320,20097,1
2213,R,500000,500000,2,33,0,21945,52308,1
2214,B,500000,500000,2,26,1,34884,18609,1
2215,R,1000000,1000000,2,22,1,102467,37820,1
2216,B,1200000,1200000,13,49,1,451115,154440,1
2217,A,600000,600000,2,24,1,1516,5592,1
2218,B,800000,800000,2,60,1,,31302,1
2219,B,1300000,1300000,3,57,0,57893,50160,1
2220,B,400000,400000,4,38,1,16060,10688,1
2221,B,800000,800000,2,42,0,4662,85580,1
2222,B,700000,700000,2,24,0,18629,11391,1
2223,B,800000,800000,2,24,1,327875,18181,1
2224,B,1200000,1200000,2,32,1,154706,10242,1
2225,B,500000,500000,2,28,1,1244,37818,1
2226,B,700000,700000,3,24,1,575,23384,1
2227,B,1300000,1300000,2,53,1,50000,78210,1
2228,B,800000,800000,4,60,1,19918,15770,1
2229,A,1200000,1200000,1,67,1,24986,173795,1
2230,B,1300000,1300000,2,43,0,107422,39664,1
2231,B,800000,300000,7,57,1,34670,50886,1
2232,B,400000,400000,2,24,1,0,1674,1
2233,A,700000,700000,2,57,0,0,134955,1
2234,B,600000,600000,2,31,0,,38673,1
2235,B,700000,700000,2,42,1,26850,9630,1
2236,R,1100000,300000,7,45,1,117370,38530,1
2237,B,700000,700000,2,28,1,55730,14148,1
2238,B,500000,300000,5,39,1,144240,70290,1
2239,B,1300000,1300000,2,53,1,60985,147581,1
2240,B,800000,800000,4,45,1,13365,75400,1
2241,B,200000,200000,7,28,1,43619,146149,1
2242,B,1300000,1300000,2,52,1,70840,24552,1
2243,B,500000,500000,2,31,1,0,52568,1
2244,B,700000,700000,2,26,0,17229,60781,1
2245,A,1000000,1000000,2,33,1,158913,34056,1
2246,B,700000,700000,2,61,1,14212,79884,1
2247,B,700000,300000,4,51,1,71509,40212,1
2248,B,700000,700000,5,41,1,51416,17712,1
2249,B,200000,200000,5,41,1,0,13662,1
2250,B,1100000,300000,12,51,1,68941,138750,1
2251,B,800000,800000,3,47,1,55480,31680,1
2252,B,1200000,1200000,4,47,1,578416,84240,1
2253,B,1200000,1200000,3,24,1,41399,37512,1
2254,B,1300000,1300000,2,49,1,138481,139854,1
2255,B,800000,300000,4,39,1,23266,144272,1
2256,B,500000,500000,5,42,1,10963,19800,1
2257,B,300000,300000,7,48,1,46573,109426,1
2258,A,600000,300000,4,54,1,,39600,1
2259,B,800000,800000,2,52,1,136581,37620,1
2260,B,700000,700000,5,62,1,2945,22404,1
2261,B,800000,300000,4,54,1,51180,13860,1
2262,B,1200000,300000,2,26,1,89753,18614,1
2263,A,500000,500000,2,50,1,2242,29634,1
2264,B,800000,300000,7,56,1,0,8280,1
2265,B,800000,300000,2,26,1,60369,21057,1
2266,B,1300000,300000,7,57,1,41464,14553,1
2267,B,1300000,1300000,2,41,0,0,178425,1
2268,B,1100000,700000,2,25,1,6084,2655,1
2269,B,600000,600000,2,24,1,9521,0,1
2270,B,500000,300000,4,65,1,0,42570,1
2271,B,600000,600000,2,38,1,49442,64555,1
2272,B,1300000,1300000,4,50,1,29000,62360,1
2273,B,500000,300000,1,56,1,,25528,1
2274,B,1300000,1300000,2,50,1,53433,31770,1
2275,B,500000,500000,2,54,1,56070,22279,1
2276,B,200000,200000,2,44,0,,179195,1
2277,B,1200000,300000,4,40,1,56443,28971,1
2278,B,1300000,300000,7,53,1,56978,88587,1
2279,B,1100000,1100000,4,46,1,8510,27720,1
2280,B,700000,200000,2,21,1,139657,17820,1
2281,B,1300000,1300000,2,30,1,83980,65776,1
2282,B,800000,800000,2,62,0,0,32063,1
2283,B,1300000,300000,4,61,1,85982,30106,1
2284,B,1000000,1000000,2,37,0,161981,156906,1
2285,B,400000,400000,2,34,1,39815,12960,1
2286,B,500000,500000,2,24,1,76797,25403,1
2287,B,800000,800000,2,64,1,4280,94631,1
2288,B,600000,300000,6,23,1,0,2673,1
2289,B,1100000,1100000,7,48,1,83550,67797,1
2290,B,800000,300000,8,64,1,14108,24840,1
2291,B,700000,700000,2,54,1,13290,32499,1
2292,B,800000,800000,2,32,1,0,167400,1
2293,B,600000,600000,7,33,1,7410,19800,1
2294,B,1100000,1100000,2,28,1,1777,30078,1
2295,B,1100000,1100000,2,28,1,,30078,1
2296,A,700000,700000,2,28,1,122822,23044,1
2297,B,700000,700000,12,54,1,125030,180000,1
2298,A,1200000,1200000,1,51,1,151811,12078,1
2299,B,1300000,1300000,2,55,0,157615,33899,1
2300,B,1300000,300000,4,58,1,0,41175,1
2301,B,1300000,1300000,4,49,1,49213,24354,1
2302,A,700000,700000,4,45,1,19470,23018,1
2303,B,1300000,1300000,2,48,1,70585,86220,1
2304,B,1000000,1000000,1,49,0,0,16731,1
2305,R,800000,800000,5,53,1,,41949,1
2306,B,1000000,1000000,2,28,1,2736,69300,1
2307,B,1300000,1300000,2,54,1,101593,47410,1
2308,B,800000,800000,2,60,0,14937,3597,1
2309,R,700000,700000,2,31,1,0,72667,1
2310,B,1100000,1100000,4,53,1,88198,23537,1
2311,B,800000,800000,2,53,1,123640,37017,1
2312,B,1300000,1300000,2,46,1,45824,1645,1
2313,B,500000,500000,2,23,1,0,16182,1
2314,B,1200000,1200000,2,29,1,76989,166410,1
2315,B,800000,800000,2,27,1,345685,2708,1
2316,B,400000,300000,7,25,1,5980,12488,1
2317,B,500000,500000,2,30,0,11736,22343,1
2318,B,700000,700000,2,24,1,9268,38205,1
2319,B,800000,800000,2,34,1,44174,25179,1
2320,B,700000,700000,2,24,1,46289,37620,1
2321,B,1300000,1300000,2,31,1,154333,172350,1
2322,B,1200000,1200000,7,51,1,14060,48798,1
2323,B,1200000,1100000,3,24,1,100320,83087,1
2324,B,1300000,1300000,4,62,1,147316,105683,1
2325,B,800000,800000,3,46,1,42922,140670,1
2326,R,1300000,1300000,2,58,1,449143,89653,1
2327,B,800000,800000,2,31,0,18392,5742,1
2328,B,700000,700000,2,53,1,17315,5544,1
2329,B,700000,700000,10,35,0,,36531,1
2330,B,700000,700000,2,38,1,0,3060,1
2331,B,700000,700000,2,29,0,25000,31770,1
2332,B,800000,800000,2,56,1,43218,5017,1
2333,B,1300000,1000000,12,52,1,25220,22455,1
2334,B,700000,700000,2,39,1,5643,83547,1
2335,B,600000,600000,2,29,1,,5495,1
2336,R,800000,800000,3,45,0,18044,36630,1
2337,A,800000,800000,2,50,1,0,34146,1
2338,B,800000,800000,2,55,1,0,57384,1
2339,B,700000,700000,2,24,0,0,21177,1
2340,R,800000,800000,2,30,1,67721,14197,1
2341,B,500000,500000,2,27,1,0,112010,1
2342,B,900000,300000,6,28,1,270440,39690,1
2343,B,1200000,1200000,2,31,1,75835,1773,1
2344,B,1200000,1200000,2,47,1,57346,100181,1
2345,B,500000,500000,2,43,1,41366,35730,1
2346,B,800000,800000,1,66,1,2305,16722,1
2347,B,800000,500000,7,54,1,0,39700,1
2348,B,1300000,1300000,2,32,1,36055,26820,1
2349,B,1300000,1300000,2,29,1,27170,31500,1
2350,B,1300000,1300000,2,29,1,37398,64592,1
2351,A,600000,600000,10,26,1,80399,8712,1
2352,B,800000,700000,7,54,1,4105,31523,1
2353,B,800000,800000,2,58,1,759,67786,1
2354,A,1000000,1000000,2,24,0,104559,1169,1
2355,B,900000,900000,12,49,1,41278,98784,1
2356,B,800000,800000,3,29,0,0,8802,1
2357,A,1200000,700000,2,48,1,112543,81965,1
2358,B,500000,500000,2,25,1,,17055,1
2359,B,1300000,900000,12,43,1,116053,50580,1
2360,B,800000,800000,2,26,1,422383,62094,1
2361,B,200000,200000,13,59,1,,4473,1
2362,B,1300000,1300000,2,53,1,118413,30690,1
2363,B,1100000,700000,2,25,1,1035,2700,1
2364,B,1000000,300000,6,27,1,14656,32957,1
2365,R,500000,300000,6,34,1,0,97220,1
2366,B,600000,600000,2,29,1,80553,87371,1
2367,B,200000,200000,2,55,1,26471,35310,1
2368,B,500000,500000,2,24,1,874,16266,1
2369,B,800000,500000,2,33,1,25023,18702,1
2370,B,700000,700000,2,27,1,80604,60480,1
2371,B,600000,600000,2,26,1,195188,14178,1
2372,B,600000,600000,2,26,1,0,14178,1
2373,B,1300000,1300000,1,56,1,6199,112662,1
2374,B,300000,300000,2,25,1,36000,12460,1
2375,B,700000,700000,2,31,1,62164,25956,1
2376,B,1300000,1300000,2,57,0,49058,10485,1
2377,B,400000,400000,2,40,1,4579,832,1
2378,B,1300000,1300000,2,54,0,83777,38403,1
2379,B,1200000,1200000,2,24,1,52394,29979,1
2380,B,800000,800000,2,35,0,,32940,1
2381,B,500000,500000,2,26,1,105690,13386,1
2382,B,800000,800000,2,35,1,60966,47520,1
2383,B,1200000,1200000,3,29,1,159916,13951,1
2384,B,1200000,1200000,2,39,1,25000,43452,1
2385,B,500000,500000,13,51,1,0,54540,1
2386,A,600000,400000,7,42,1,432745,90000,1
2387,B,800000,800000,2,49,0,0,43650,1
2388,B,500000,500000,2,24,1,21199,30119,1
2389,B,500000,500000,2,42,1,20759,29692,1
2390,B,800000,800000,2,31,0,0,86220,1
2391,B,800000,800000,2,27,1,35573,87549,1
2392,B,1300000,1300000,2,27,1,0,180000,1
2393,A,1200000,1200000,2,25,1,37827,12870,1
2394,B,600000,600000,2,28,1,0,84834,1
2395,B,800000,800000,2,30,1,45750,82890,1
2396,B,1200000,1200000,2,39,1,0,14940,1
2397,B,1200000,1200000,2,39,1,34760,14940,1
2398,B,300000,300000,6,20,1,,4050,1
2399,B,800000,800000,2,31,1,0,180000,1
2400,B,700000,700000,2,25,1,32112,92949,1
2401,R,1000000,1000000,2,36,1,75480,73260,1
2402,B,800000,800000,2,52,0,0,10866,1
2403,B,800000,300000,4,55,1,3000,28800,1
2404,B,1000000,500000,7,28,1,42115,68119,1
2405,B,700000,400000,7,29,1,24746,41067,1
2406,B,700000,700000,1,51,1,,165330,1
2407,B,700000,700000,2,45,0,1167,42867,1
2408,B,700000,600000,3,23,1,104693,24524,1
2409,B,700000,700000,2,57,1,217101,57915,1
2410,B,1300000,1300000,2,27,0,314242,108314,1
2411,B,700000,200000,6,22,1,2822,2862,1
2412,B,400000,400000,7,34,1,24440,27451,1
2413,B,500000,400000,13,36,1,66716,147176,1
2414,A,1100000,1100000,2,32,1,175432,17405,1
2415,R,500000,500000,2,25,1,9960,26505,1
2416,B,1000000,1000000,2,27,1,38447,34506,1
2417,B,700000,300000,4,56,1,47968,13860,1
2418,B,1100000,300000,4,54,1,99951,14651,1
2419,B,1100000,300000,7,53,1,95884,54104,1
2420,B,700000,200000,6,22,1,313917,37386,1
2421,B,800000,800000,7,49,1,6146,17278,1
2422,B,1000000,1000000,2,59,1,57207,58410,1
2423,B,600000,300000,7,56,1,7914,57898,1
2424,B,800000,300000,7,47,1,1140,3427,1
2425,B,700000,700000,10,31,0,7771,166014,1
2426,B,800000,800000,2,31,1,2668,2745,1
2427,B,600000,600000,5,66,0,50098,20880,1
2428,B,500000,500000,2,35,1,11318,69885,1
2429,B,900000,900000,2,30,1,126003,12465,1
2430,R,900000,900000,2,45,0,108889,148500,1
2431,B,500000,500000,5,36,1,17005,57420,1
2432,B,600000,600000,2,28,1,6617,27315,1
2433,B,600000,600000,2,28,1,37050,50310,1
2434,B,1300000,300000,7,49,1,47003,16830,1
2435,B,800000,800000,2,33,1,0,31275,1
2436,B,700000,700000,5,61,1,48156,4752,1
2437,B,1100000,600000,2,24,1,30189,43567,1
2438,B,300000,300000,2,24,1,49524,23850,1
2439,B,600000,600000,2,26,1,11467,7614,1
2440,B,1000000,1000000,2,32,1,262736,5212,1
2441,B,800000,800000,2,30,0,,37710,1
2442,B,700000,700000,2,41,1,17242,47096,1
2443,B,800000,800000,2,28,0,167834,150480,1
2444,B,600000,600000,2,31,1,,34740,1
2445,B,800000,800000,3,59,1,2280,36522,1
2446,B,500000,500000,12,26,1,0,101664,1
2447,B,1100000,1100000,2,56,1,26820,52110,1
2448,B,700000,700000,3,59,1,5629,80144,1
2449,R,700000,700000,2,24,1,5414,34763,1
2450,B,600000,600000,2,29,1,15101,1129,1
2451,B,600000,300000,6,23,1,0,5654,1
2452,B,1100000,800000,2,24,1,12187,11475,1
2453,B,700000,700000,2,32,1,0,60286,1
2454,B,1300000,1300000,2,57,1,12679,72567,1
2455,B,1300000,300000,7,53,1,73568,109854,1
2456,B,700000,300000,7,40,1,71940,87021,1
2457,B,1300000,300000,7,44,1,352203,5734,1
2458,B,700000,700000,7,64,1,62320,67320,1
2459,B,1100000,1100000,2,48,1,25511,101585,1
2460,B,800000,800000,2,50,1,45460,19915,1
2461,B,800000,800000,3,37,1,57425,140853,1
2462,A,700000,700000,2,25,0,23417,6772,1
2463,A,700000,700000,2,26,1,9231,2843,1
2464,A,1200000,1200000,2,33,0,20343,166320,1
2465,B,800000,800000,7,56,1,20540,106740,1
2466,B,700000,700000,3,35,0,61011,4931,1
2467,B,700000,700000,2,58,1,22000,21717,1
2468,B,800000,800000,2,50,1,65483,40590,1
2469,B,1200000,1200000,2,25,0,30549,16920,1
2470,B,700000,700000,2,26,1,345918,124450,1
2471,B,1000000,1000000,2,29,1,218815,4777,1
2472,B,1300000,1300000,2,46,1,12382,180000,1
2473,B,600000,600000,2,46,0,16614,148500,1
2474,B,800000,800000,2,39,1,14593,45382,1
2475,B,800000,800000,2,32,1,28800,33257,1
2476,A,1000000,1000000,2,27,1,32490,14355,1
2477,B,800000,800000,2,40,1,0,27860,1
2478,B,1300000,1300000,2,29,1,187066,37457,1
2479,B,1300000,300000,7,66,1,22040,26730,1
2480,A,1300000,1300000,2,45,1,46607,16830,1
2481,B,800000,800000,13,53,1,,22325,1
2482,B,1300000,1300000,2,28,1,204998,115731,1
2483,B,1000000,1000000,2,41,0,307071,39523,1
2484,B,1300000,1300000,2,35,1,479894,76815,1
2485,B,1300000,1300000,2,35,1,,76815,1
2486,B,1300000,1300000,2,34,1,206218,24036,1
2487,A,500000,500000,2,34,1,9928,129222,1
2488,A,500000,500000,2,30,0,0,21879,1
2489,B,1300000,1300000,2,49,1,202965,6435,1
2490,B,600000,600000,2,27,1,18000,28161,1
2491,R,800000,800000,2,27,1,30879,16830,1
2492,B,500000,300000,2,23,1,116063,29974,1
2493,B,800000,800000,2,34,1,68020,47614,1
2494,B,700000,700000,7,28,1,21945,8505,1
2495,B,1300000,1100000,2,30,1,15802,79577,1
2496,B,400000,300000,11,23,0,371,144720,1
2497,B,1300000,1300000,2,54,1,336818,64970,1
2498,B,800000,800000,2,50,0,75700,26874,1
2499,B,500000,500000,2,31,0,147862,69824,1
2500,B,1000000,1000000,2,65,0,23960,8721,1
2501,A,700000,700000,5,26,1,116582,19800,1
2502,A,600000,600000,5,54,1,17562,267231,1
2503,B,600000,600000,5,70,1,5035,335700,1
2504,B,600000,600000,5,45,1,3610,42939,1
2505,B,500000,500000,2,30,0,80860,34560,1
2506,B,800000,800000,2,57,1,4457,2204,1
2507,B,700000,700000,4,51,1,39346,22725,1
2508,B,700000,300000,4,39,1,0,12267,1
2509,B,1200000,1200000,4,55,1,375090,78201,1
2510,B,1000000,600000,2,25,1,227437,55000,1
2511,B,1100000,1100000,12,30,1,67394,17910,1
2512,B,300000,300000,6,26,0,33000,3861,1
2513,B,500000,500000,7,35,1,0,5534,1
2514,B,700000,300000,2,28,1,0,10971,1
2515,B,800000,800000,2,60,0,19971,7920,1
2516,B,800000,800000,4,55,1,48921,21993,1
2517,B,1300000,1300000,4,43,1,0,63450,1
2518,B,1000000,1000000,5,26,0,108503,37730,1
2519,B,1000000,1000000,13,50,0,746270,83160,1
2520,B,700000,700000,5,50,1,0,25488,1
2521,R,1000000,1000000,1,32,1,219627,52848,1
2522,B,1100000,1100000,2,31,0,47000,164133,1
2523,B,700000,700000,2,23,0,,14841,1
2524,B,700000,700000,3,24,1,204485,9578,1
2525,A,200000,200000,6,22,1,27135,14850,1
2526,B,800000,800000,2,33,0,0,74043,1
2527,B,1500000,1500000,10,42,1,1539,270000,1
2528,B,700000,700000,2,48,0,34085,21999,1
2529,B,600000,600000,7,57,1,15776,14366,1
2530,B,700000,700000,2,46,1,0,18495,1
2531,B,200000,200000,6,21,1,26014,16177,1
2532,B,700000,700000,2,23,1,130576,43087,1
2533,A,500000,500000,3,24,1,685981,97070,1
2534,B,1000000,1000000,2,28,1,234215,133353,1
2535,A,800000,300000,8,67,1,0,43560,1
2536,B,400000,400000,7,23,1,9782,20880,1
2537,A,800000,800000,2,48,0,0,10890,1
2538,B,600000,600000,2,53,1,0,0,1
2539,B,800000,800000,1,55,0,0,161775,1
2540,B,600000,500000,2,25,0,7838,25830,1
2541,B,800000,800000,13,27,0,0,158400,1
2542,B,1200000,900000,7,46,1,65926,6059,1
2543,B,800000,800000,2,33,1,5330,24390,1
2544,R,1000000,500000,7,41,1,111708,3078,1
2545,B,900000,900000,2,26,0,120024,23463,1
2546,B,1300000,1300000,1,54,0,104523,120438,1
2547,B,800000,800000,2,32,0,49599,127981,1
2548,B,1100000,1100000,2,26,1,100985,6732,1
2549,R,1300000,1300000,2,45,1,2860,68400,1
2550,B,500000,500000,2,26,1,16600,58203,1
2551,B,500000,500000,2,57,1,,20682,1
2552,A,700000,700000,2,25,1,,45452,1
2553,B,900000,700000,7,23,1,10548,15939,1
2554,B,700000,700000,3,25,1,15362,19793,1
2555,B,1000000,600000,2,21,1,122840,13950,1
2556,B,800000,800000,2,53,0,637631,87993,1
2557,B,800000,800000,2,33,0,0,44315,1
2558,B,500000,500000,2,27,1,113512,7020,1
2559,B,700000,700000,2,28,0,2090,23633,1
2560,R,1000000,1000000,5,29,1,311264,25025,1
2561,B,600000,600000,3,25,1,47980,74867,1
2562,B,1200000,1200000,2,28,1,615798,16038,1
2563,B,1200000,1200000,2,48,0,0,7020,1
2564,B,1200000,1200000,2,35,1,60000,187360,1
2565,B,600000,600000,2,29,0,51716,3663,1
2566,B,600000,600000,2,29,0,0,3663,1
2567,A,800000,800000,2,33,0,10241,77814,1
2568,R,600000,600000,2,33,1,4399,83682,1
2569,A,800000,400000,2,24,1,228548,152460,1
2570,B,600000,600000,10,23,0,0,57420,1
2571,B,700000,700000,2,28,1,2926,108009,1
2572,B,700000,700000,2,41,0,52250,62370,1
2573,B,700000,700000,2,41,0,,62370,1
2574,B,800000,800000,2,31,0,0,25236,1
2575,B,200000,200000,6,19,0,37937,22374,1
2576,B,1300000,1300000,4,49,1,113839,189535,1
2577,B,500000,500000,10,30,0,0,23850,1
2578,B,800000,300000,6,26,1,448878,53204,1
2579,B,800000,800000,4,68,1,0,59274,1
2580,B,1300000,1300000,2,30,1,367958,12402,1
2581,B,600000,300000,6,20,1,5020,5638,1
2582,B,800000,300000,4,63,1,0,180000,1
2583,B,500000,300000,7,63,1,13502,12188,1
2584,B,800000,800000,2,52,0,,118620,1
2585,R,1100000,900000,2,31,1,180664,110915,1
2586,B,1100000,300000,7,39,1,117713,28512,1
2587,B,800000,800000,2,33,1,,128016,1
2588,R,700000,200000,2,29,1,32952,2277,1
2589,A,1300000,1300000,4,57,1,87689,3980,1
2590,B,1300000,1300000,2,51,1,59520,30971,1
2591,B,800000,800000,2,33,0,0,195750,1
2592,B,600000,600000,2,32,0,24722,82170,1
2593,B,1200000,1200000,2,34,1,27916,4608,1
2594,B,800000,800000,2,34,1,0,39690,1
2595,B,1100000,1100000,7,32,1,23310,37393,1
2596,B,900000,900000,7,78,1,0,158490,1
2597,B,600000,600000,2,27,1,64138,41211,1
2598,B,800000,800000,2,46,1,8360,0,1
2599,B,1000000,1000000,2,25,1,76483,41445,1
2600,B,700000,700000,2,24,0,27839,20889,1
2601,B,700000,700000,2,28,0,,17820,1
2602,B,800000,800000,12,55,1,2226,32447,1
2603,B,1000000,1000000,3,27,1,17917,13823,1
2604,B,1100000,1100000,2,32,1,30439,44248,1
2605,B,800000,800000,2,31,1,1289,50355,1
2606,B,600000,600000,3,28,0,0,162990,1
2607,A,600000,600000,2,29,1,31679,270000,1
2608,B,1300000,1300000,2,34,0,91359,52560,1
2609,B,800000,800000,3,27,0,133614,25830,1
2610,A,700000,700000,2,26,1,836,62370,1
2611,B,800000,800000,2,59,1,32666,180000,1
2612,R,1200000,1200000,4,58,1,165006,168166,1
2613,B,700000,700000,13,27,1,249519,34677,1
2614,B,1000000,1000000,3,48,0,0,179550,1
2615,B,700000,700000,4,63,1,,15039,1
2616,B,800000,300000,7,58,1,26752,34092,1
2617,B,1200000,300000,5,57,1,45127,6668,1
2618,B,1000000,1000000,2,40,1,82973,113850,1
2619,B,500000,500000,5,34,1,38339,38007,1
2620,B,500000,500000,2,33,0,9092,65520,1
2621,B,1000000,1000000,2,54,0,23085,94050,1
2622,B,1300000,600000,3,25,1,135296,11538,1
2623,B,800000,800000,2,34,0,55931,931,1
2624,B,500000,500000,2,43,1,58551,2970,1
2625,B,800000,800000,8,69,1,,112950,1
2626,B,700000,700000,2,31,0,23942,16425,1
2627,B,1000000,300000,7,24,1,100078,55283,1
2628,B,700000,700000,2,40,1,5518,16371,1
2629,B,700000,700000,5,35,1,3768,9819,1
2630,B,800000,800000,2,35,1,22625,15164,1
2631,B,1300000,300000,7,61,1,54171,20691,1
2632,B,700000,300000,7,47,1,16491,53055,1
2633,B,700000,700000,2,36,1,,32832,1
2634,A,600000,300000,11,27,1,30831,6534,1
2635,B,700000,200000,6,22,0,20137,21800,1
2636,B,1300000,1300000,2,25,1,25828,38601,1
2637,B,1000000,1000000,2,25,1,2668,22560,1
2638,B,700000,700000,2,24,1,10865,13410,1
2639,B,700000,700000,2,24,1,16730,13410,1
2640,B,800000,800000,2,56,1,0,78300,1
2641,B,800000,800000,5,55,0,0,5337,1
2642,B,500000,500000,5,28,1,,17721,1
2643,B,1300000,1100000,8,73,1,22369,22752,1
2644,B,1500000,1500000,2,51,1,0,61371,1
2645,B,600000,600000,4,45,1,0,23184,1
2646,B,1000000,500000,4,64,1,51655,33660,1
2647,B,300000,300000,6,22,1,14307,8010,1
2648,B,700000,200000,12,50,1,41705,60663,1
2649,B,1300000,1300000,2,43,0,113917,43957,1
2650,B,600000,600000,3,28,1,35561,2508,1
2651,B,800000,800000,2,53,1,110956,15079,1
2652,B,600000,300000,7,41,1,16834,59400,1
2653,B,600000,600000,2,36,1,7448,38683,1
2654,B,800000,800000,2,35,1,6848,10998,1
2655,B,1300000,900000,7,48,1,66766,18900,1
2656,B,900000,800000,2,31,1,0,86260,1
2657,B,1100000,900000,2,48,1,30433,91814,1
